Name,Team,Swimmer_ID,hometown,Starting season,Power_Index,FR,Events-FR,Freshman_PPE,SO,Events-SO,Sophomore_ppe,JR,Events-JR,Junior_ppe,SR,Events-SR,Senior_ppe,Total_Points,Total_Events,Total_ppe
Samantha Steigerwald,University of Notre Dame,279265,CO,20,27.59,,,0,,,0,,,0,,,0,0,0,0
Skylar Fore,University of Notre Dame,235585,WI,21,6.65,14,3,4.666666666666667,12,3,4.0,,,0,,,0,26,6,4.333333333333333
Abigail German,University of Notre Dame,502436,PA,21,12.19,,,0,,,0,,,0,,,0,0,0,0
Cailey Grunhard,University of Notre Dame,273095,KS,21,8.98,11,3,3.6666666666666665,9,4,2.25,7,3,2.3333333333333335,,,0,27,10,2.7
Kate McCahan,University of Notre Dame,697222,GA,21,100.00,,,0,,,0,,,0,,,0,0,0,0
Carly Quast,University of Notre Dame,303977,MN,21,4.73,45,3,15.0,56,4,14.0,41,4,10.25,,,0,142,11,12.909090909090908
Lindsay Stone,University of Notre Dame,255950,NY,21,6.16,47,3,15.666666666666666,27,3,9.0,25,3,8.333333333333334,,,0,99,9,11.0
Kelly Straub,University of Notre Dame,697219,NE,21,100.00,40,3,13.333333333333334,50,3,16.666666666666668,49,3,16.333333333333332,,,0,139,9,15.444444444444445
Rachel Wittmer,University of Notre Dame,255577,MN,21,4.51,,,0,,,0,,,0,,,0,0,0,0
Catherine Brennan,University of Notre Dame,348413,NY,22,32.25,,,0,,,0,,,0,,,0,0,0,0
Sinead Eksteen,University of Notre Dame,458460,VA,22,3.36,44,3,14.666666666666666,,,0,,,0,,,0,44,3,14.666666666666666
Samantha Eyolfson,University of Notre Dame,357118,ID,22,9.12,,,0,,,0,,,0,,,0,0,0,0
Madeline LaPorte,University of Notre Dame,379997,VA,22,8.25,14,3,4.666666666666667,23,3,7.666666666666667,,,0,,,0,37,6,6.166666666666667
Sarah Nicholls,University of Notre Dame,357125,WA,22,8.34,,,0,,,0,,,0,,,0,0,0,0
Bayley Stewart,University of Notre Dame,343928,CO,22,4.76,37,3,12.333333333333334,26,3,8.666666666666666,,,0,,,0,63,6,10.5
Tegan Sweeney,University of Notre Dame,416638,GA,22,19.97,,,0,,,0,,,0,,,0,0,0,0
Luciana Thomas,University of Notre Dame,273148,AR,22,4.06,65,3,21.666666666666668,70,3,23.333333333333332,,,0,,,0,135,6,22.5
Annie Wiese,University of Notre Dame,959998,IN,22,-1,24,3,8.0,43,3,14.333333333333334,,,0,,,0,67,6,11.166666666666666
Sarah Boyle,University of Notre Dame,466249,VA,23,10.88,,,0,,,0,,,0,,,0,0,0,0
ELIZABETH FRY,University of Notre Dame,359072,MD,23,6.92,17,3,5.666666666666667,,,0,,,0,,,0,17,3,5.666666666666667
Coleen Gillilan,University of Notre Dame,400826,CO,23,1.12,73,3,24.333333333333332,,,0,,,0,,,0,73,3,24.333333333333332
Samantha Gillis,University of Notre Dame,1179970,NC,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Meaghan Lyons,University of Notre Dame,615592,SC,23,20.50,,,0,,,0,,,0,,,0,0,0,0
Madison Potter,University of Notre Dame,859469,MN,23,6.66,,,0,,,0,,,0,,,0,0,0,0
Sydney Winters,University of Notre Dame,413156,MA,23,9.32,,,0,,,0,,,0,,,0,0,0,0
Emily Bolek,University of Pittsburgh,151807,MD,15,20.42,,,0,,,0,,,0,3,4,0.75,3,4,0.75
Victoria Brungo,University of Pittsburgh,247124,PA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Kinga Cichowska,University of Pittsburgh,295112,POL,17,-1,14,3,4.666666666666667,39,3,13.0,46,3,15.333333333333334,12,3,4.0,111,12,9.25
Kimberly Ciotti,University of Pittsburgh,154569,PA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Danielle des Tombe,University of Pittsburgh,204223,CAN,15,7.90,,,0,,,0,23,4,5.75,5,3,1.6666666666666667,28,7,4.0
Renee Deschenes,University of Pittsburgh,85680,MB,15,9.39,,,0,,,0,,,0,,,0,0,0,0
Bethany Dewitt,University of Pittsburgh,247127,PA,16,21.44,,,0,19,3,6.333333333333333,15,3,5.0,4,3,1.3333333333333333,38,9,4.222222222222222
Camille Dixon,University of Pittsburgh,204224,MB,15,17.50,,,0,,,0,12,3,4.0,23,3,7.666666666666667,35,6,5.833333333333333
Catherine Dunseith,University of Pittsburgh,154571,MD,15,100.00,,,0,,,0,,,0,,,0,0,0,0
Margaret Feltman,University of Pittsburgh,240963,NC,14,51.94,,,0,,,0,,,0,,,0,0,0,0
Amanda Ford,University of Pittsburgh,149793,FL,16,37.43,,,0,,,0,,,0,,,0,0,0,0
julie harrison,University of Pittsburgh,85845,ON,15,7.90,,,0,,,0,15,3,5.0,,,0,15,3,5.0
Alexandra Iwanicki,University of Pittsburgh,110116,IL,16,19.94,,,0,,,0,,,0,,,0,0,0,0
Veronica Lee,University of Pittsburgh,85940,ON,15,3.88,,,0,,,0,32,3,10.666666666666666,,,0,32,3,10.666666666666666
Christina Lisella,University of Pittsburgh,247131,PA,15,43.94,,,0,,,0,,,0,,,0,0,0,0
Madeline Marcelle,University of Pittsburgh,178792,PA,16,39.44,,,0,,,0,,,0,,,0,0,0,0
Lauren Matevish,University of Pittsburgh,156142,OH,15,24.43,,,0,,,0,11,3,3.6666666666666665,,,0,11,3,3.6666666666666665
Mackenzie Meixner,University of Pittsburgh,183808,PA,16,17.93,,,0,0,3,0.0,0,4,0.0,,,0,0,7,0.0
Lauren Mills,University of Pittsburgh,114469,TN,15,15.43,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Jessica Nederlanden,University of Pittsburgh,69460,FL,15,21.43,,,0,,,0,0,3,0.0,,,0,0,3,0.0
Melissa Pocsai,University of Pittsburgh,249148,ON,17,9.44,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Kaleigh Ritter,University of Pittsburgh,132669,TX,16,19.91,,,0,41,3,13.666666666666666,52,3,17.333333333333332,37,3,12.333333333333334,130,9,14.444444444444445
Lindsey Rodenkirk,University of Pittsburgh,200664,WI,16,48.44,,,0,,,0,,,0,,,0,0,0,0
Tatyanna Sarjeant,University of Pittsburgh,140407,ON,15,4.87,,,0,,,0,38,3,12.666666666666666,10,3,3.3333333333333335,48,6,8.0
Rachel Saunders,University of Pittsburgh,295121,PA,17,100.00,21,3,7.0,2,3,0.6666666666666666,,,0,0,3,0.0,23,9,2.5555555555555554
Alec Sheaffer,University of Pittsburgh,247138,PA,17,100.00,,,0,,,0,,,0,,,0,0,0,0
Athena Summa,University of Pittsburgh,268293,VA,17,12.41,5,3,1.6666666666666667,2,3,0.6666666666666666,0,3,0.0,0,3,0.0,7,12,0.5833333333333334
Leigh Waltz,University of Pittsburgh,119803,PA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Brooke Waugaman,University of Pittsburgh,154056,PA,15,9.92,,,0,,,0,3,3,1.0,,,0,3,3,1.0
Blair Wegescheide,University of Pittsburgh,182476,NY,16,54.45,,,0,16,4,4.0,28,4,7.0,9,4,2.25,53,12,4.416666666666667
Madeline Wells,University of Pittsburgh,147385,AZ,14,22.50,,,0,,,0,,,0,,,0,0,0,0
Kelsey Williams,University of Pittsburgh,100887,PA,15,25.07,,,0,,,0,,,0,,,0,0,0,0
Samantha Winkelmann,University of Pittsburgh,249064,VA,16,100.00,,,0,12,3,4.0,,,0,0,2,0.0,12,5,2.4
Charlene Yuan,University of Pittsburgh,151675,OR,17,16.42,,,0,,,0,0,3,0.0,0,3,0.0,0,6,0.0
Sarah Zetlmeisl,University of Pittsburgh,180971,MD,15,53.94,,,0,,,0,,,0,,,0,0,0,0
Katriona Blezy,University of Pittsburgh,361692,PA,17,-1,,,0,,,0,,,0,,,0,0,0,0
Mary Blocher,University of Pittsburgh,261584,IN,15,4.95,,,0,,,0,,,0,,,0,0,0,0
Katherine Fernander,University of Pittsburgh,230857,PA,18,4.42,29,3,9.666666666666666,20,3,6.666666666666667,9,3,3.0,,,0,58,9,6.444444444444445
Danyel Johnson,University of Pittsburgh,245749,NY,16,22.95,,,0,,,0,5,3,1.6666666666666667,6,3,2.0,11,6,1.8333333333333333
Leticia Lelli,University of Pittsburgh,85742,AZ,16,2.51,,,0,,,0,3,4,0.75,0,4,0.0,3,8,0.375
Emily Lyons,University of Pittsburgh,113130,PA,17,29.43,,,0,,,0,,,0,,,0,0,0,0
Emily Murphy,University of Pittsburgh,196082,OH,18,11.82,0,3,0.0,11,3,3.6666666666666665,0,4,0.0,,,0,11,10,1.1
Amanda Richey,University of Pittsburgh,151353,CO,18,3.69,40,3,13.333333333333334,31,3,10.333333333333334,68,3,22.666666666666668,64,3,21.333333333333332,203,12,16.916666666666668
Rachel Sauders,University of Pittsburgh,364326,PA,15,-1,,,0,,,0,,,0,,,0,0,0,0
Meredith Sharp,University of Pittsburgh,366296,PA,18,100.00,33,3,11.0,69,3,23.0,51,3,17.0,45,3,15.0,198,12,16.5
Tia VanLandeghem,University of Pittsburgh,361493,PA,18,-1,,,0,,,0,,,0,,,0,0,0,0
Jennifer Young,University of Pittsburgh,201259,PA,18,71.94,,,0,,,0,,,0,,,0,0,0,0
Samantha Baird,University of Pittsburgh,263042,VA,19,27.19,,,0,,,0,,,0,,,0,0,0,0
Rachel Brown,University of Pittsburgh,269216,NC,19,6.06,0,3,0.0,0,3,0.0,14,3,4.666666666666667,12,3,4.0,26,12,2.1666666666666665
Kirsten Groff,University of Pittsburgh,245887,PA,19,23.71,,,0,,,0,,,0,,,0,0,0,0
Meghan Joram,University of Pittsburgh,233782,NC,19,12.38,0,3,0.0,,,0,0,3,0.0,0,3,0.0,0,9,0.0
Allison Murslack,University of Pittsburgh,183931,PA,17,24.93,,,0,,,0,,,0,0,3,0.0,0,3,0.0
Cheyanne Neuenschwander,University of Pittsburgh,427044,MD,19,100.00,,,0,6,3,2.0,,,0,,,0,6,3,2.0
Madison Thomas,University of Pittsburgh,196235,PA,19,15.09,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Hannah Wittman,University of Pittsburgh,168522,PA,19,18.67,0,3,0.0,,,0,,,0,,,0,0,3,0.0
HANNAH BUMGARNER,University of Pittsburgh,342456,PA,20,18.89,,,0,,,0,,,0,,,0,0,0,0
Lisa Coe,University of Pittsburgh,525601,NJ,20,-1,,,0,,,0,,,0,,,0,0,0,0
Cameryn Cook,University of Pittsburgh,195506,PA,20,21.55,,,0,,,0,,,0,,,0,0,0,0
KATHERINE COOPER,University of Pittsburgh,271597,PA,20,27.23,,,0,,,0,,,0,,,0,0,0,0
Colleen Daday,University of Pittsburgh,234699,PA,20,20.65,3,3,1.0,0,3,0.0,7,3,2.3333333333333335,,,0,10,9,1.1111111111111112
Valerie Daigneault,University of Pittsburgh,182527,QC,20,11.37,7,4,1.75,25,5,5.0,32,5,6.4,39,4,9.75,103,18,5.722222222222222
Sarah Giamber,University of Pittsburgh,348720,NC,20,14.89,24,3,8.0,4,3,1.3333333333333333,35,3,11.666666666666666,10,3,3.3333333333333335,73,12,6.083333333333333
Jacqueline Hendrix,University of Pittsburgh,292001,GA,20,28.65,,,0,0,3,0.0,0,4,0.0,0,3,0.0,0,10,0.0
Shannon Hochkeppel,University of Pittsburgh,347299,MD,20,18.68,0,3,0.0,2,4,0.5,0,3,0.0,,,0,2,10,0.2
Krista Jones,University of Pittsburgh,317190,IN,20,100.00,0,3,0.0,7,3,2.3333333333333335,4,3,1.3333333333333333,20,3,6.666666666666667,31,12,2.5833333333333335
Madeline Paradkar,University of Pittsburgh,377797,ON,20,35.67,,,0,,,0,,,0,,,0,0,0,0
Lina Rathsack,University of Pittsburgh,376527,GER,18,-1,,,0,,,0,70,3,23.333333333333332,54,3,18.0,124,6,20.666666666666668
Madelyn Shaffer,University of Pittsburgh,195596,OH,20,12.72,0,3,0.0,15,3,5.0,17,3,5.666666666666667,34,3,11.333333333333334,66,12,5.5
Cortnee Williams,University of Pittsburgh,517777,IN,20,100.00,,,0,,,0,,,0,,,0,0,0,0
Ashley Azzarello,University of Pittsburgh,333673,PA,21,30.07,,,0,,,0,,,0,,,0,0,0,0
Maura Fagan,University of Pittsburgh,254037,FL,21,37.07,,,0,,,0,,,0,,,0,0,0,0
Lisa Gwennap,University of Pittsburgh,304424,VA,21,6.25,,,0,,,0,,,0,,,0,0,0,0
KAYLEE HOLLENBACH,University of Pittsburgh,342435,PA,21,19.07,,,0,,,0,,,0,,,0,0,0,0
Samantha Howe,University of Pittsburgh,291762,AUS,21,16.79,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Kathleen Lynch,University of Pittsburgh,333717,PA,21,-1,0,3,0.0,0,3,0.0,0,3,0.0,,,0,0,9,0.0
Shahar Menahem,University of Pittsburgh,695507,ISR,21,100.00,14,3,4.666666666666667,0,3,0.0,1,3,0.3333333333333333,,,0,15,9,1.6666666666666667
Katherine Miller,University of Pittsburgh,333259,NC,21,22.04,0,3,0.0,0,4,0.0,,,0,,,0,0,7,0.0
Allison Ramirez,University of Pittsburgh,507339,VA,21,23.66,,,0,,,0,,,0,,,0,0,0,0
Lydia Rosenthall,University of Pittsburgh,852813,ENG,21,-1,46,3,15.333333333333334,,,0,,,0,,,0,46,3,15.333333333333334
Barbara Schmele,University of Pittsburgh,333733,PA,20,31.49,,,0,0,3,0.0,0,3,0.0,0,3,0.0,0,9,0.0
Kailyn Swantek,University of Pittsburgh,316496,MI,21,21.66,,,0,0,2,0.0,0,3,0.0,,,0,0,5,0.0
Serena Buchwald,University of Pittsburgh,958143,MB,22,-1,,,0,24,3,8.0,,,0,,,0,24,3,8.0
Alyssa Conley,University of Pittsburgh,383417,IN,22,23.46,,,0,,,0,,,0,,,0,0,0,0
Dakota Elliott,University of Pittsburgh,393500,OH,22,8.39,10,3,3.3333333333333335,7,3,2.3333333333333335,,,0,,,0,17,6,2.8333333333333335
Camryn Forbes,University of Pittsburgh,233461,PA,21,4.46,,,0,7,4,1.75,0,3,0.0,,,0,7,7,1.0
Kendall Goit,University of Pittsburgh,356478,MI,22,20.65,,,0,,,0,,,0,,,0,0,0,0
Daria Hatter,University of Pittsburgh,357906,TX,22,36.26,,,0,,,0,,,0,,,0,0,0,0
Lauren Kelly,University of Pittsburgh,395230,NJ,22,18.81,0,3,0.0,,,0,,,0,,,0,0,3,0.0
MADISON NALLS,University of Pittsburgh,401679,PA,22,12.77,2,3,0.6666666666666666,7,3,2.3333333333333335,,,0,,,0,9,6,1.5
Isabella Ratino,University of Pittsburgh,398153,OH,22,24.90,,,0,,,0,,,0,,,0,0,0,0
Amy Read,University of Pittsburgh,958144,ENG,22,-1,22,3,7.333333333333333,46,3,15.333333333333334,,,0,,,0,68,6,11.333333333333334
Megan Schimansky,University of Pittsburgh,272043,FL,22,33.04,,,0,,,0,,,0,,,0,0,0,0
Daisy Anderson,University of Pittsburgh,696129,GBR,23,11.36,5,3,1.6666666666666667,,,0,,,0,,,0,5,3,1.6666666666666667
Tatum Detwiler,University of Pittsburgh,409666,PA,23,20.34,0,3,0.0,,,0,,,0,,,0,0,3,0.0
Kate Fuhrmann,University of Pittsburgh,422505,NJ,23,22.88,2,3,0.6666666666666666,,,0,,,0,,,0,2,3,0.6666666666666666
Ali Giuliani,University of Pittsburgh,439536,FL,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Meredith Gould,University of Pittsburgh,609776,PA,23,100.00,,,0,,,0,,,0,,,0,0,0,0
Kayla Graham,University of Pittsburgh,479247,VA,23,8.15,0,3,0.0,,,0,,,0,,,0,0,3,0.0
